# FLEXIBILITY PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution true
# Boolean model ../../ModelFiles/Boolean/rules.txt, ../../ModelFiles/Boolean/species.txt
# TF layer ../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
growth (MAX) + NADHProduction (MIN)	0.2	0.05	0.02	20	1.6421052631579038	26.600000000000108	17.0	0.12383614607990015	9.799999999999981	3.0	0.2711876078641132	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.05	0.02	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.2	0.05	0.04	24	1.3304347826087028	23.000000000000057	18.0	0.03455320733008838	11.599999999999975	6.0	0.26696661763140583	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.2	0.05	0.04	17	1.6312500000000063	22.50000000000005	14.0	0.0794446651550762	8.899999999999984	3.0	0.2711422155046451	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.2	0.05	0.04	16	1.6266666666666718	21.00000000000003	13.0	0.07872727596981964	8.399999999999986	3.0	0.26757600709014684	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.2	0.05	0.04	14	1.6230769230769253	15.59999999999996	10.0	0.07983428395278092	8.499999999999986	4.0	0.227589168928647	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.2	0.05	0.04	22	1.6095238095238196	29.800000000000153	19.0	0.10655385009922452	7.19999999999999	3.0	0.23363678745508445	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.2	0.05	0.04	26	1.6520000000000126	33.3000000000002	21.0	0.07717707759393923	15.399999999999961	5.0	0.2852544352318955	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.05	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828352133652	8.399999999999986	4.0	0.26251406754769513	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.05	0.0	10	1.7888888888888843	12.099999999999973	7.0	0.0795707996338619	11.099999999999977	3.0	0.2808541189923122	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.05	0.0	10	1.7888888888888843	12.099999999999973	7.0	0.07912126216038345	10.799999999999978	3.0	0.2795083947397982	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.25	0.05	0.0	8	1.8285714285714243	6.399999999999993	4.0	0.08947906585630938	10.799999999999978	4.0	0.25481735971487685	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.25	0.05	0.0	19	1.688888888888898	26.500000000000107	16.0	0.1089094861633709	7.29999999999999	3.0	0.23877734844500545	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.25	0.05	0.0	25	1.7250000000000132	35.30000000000023	21.0	0.08304152747192453	9.599999999999982	4.0	0.23663843546696361	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.05	0.02	17	1.3187500000000019	16.399999999999963	13.0	0.0698834720402054	8.399999999999986	4.0	0.2589789393700688	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.05	0.02	19	1.7833333333333437	25.100000000000087	15.0	0.08279680645920884	15.399999999999961	4.0	0.2875840885692211	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.05	0.02	17	1.7812500000000084	23.400000000000063	14.0	0.10249799261102367	14.299999999999965	3.0	0.2902180850991294	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.25	0.05	0.02	11	1.7499999999999978	11.499999999999975	7.0	0.08069623987555465	9.299999999999983	4.0	0.22999787449078024	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.25	0.05	0.02	20	1.7421052631579053	28.20000000000013	17.0	0.1271512257542937	11.399999999999975	3.0	0.27826428955386107	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.25	0.05	0.02	25	1.7250000000000132	35.30000000000023	21.0	0.08304152747192453	9.599999999999982	4.0	0.23663843546696361	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.25	0.05	0.04	23	1.3409090909090977	20.50000000000002	16.0	0.018240588551412255	11.899999999999974	7.0	0.25764785730411044	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.25	0.05	0.04	19	1.7055555555555648	27.700000000000124	16.0	0.08146854818050932	6.399999999999993	3.0	0.23287505126294364	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.25	0.05	0.04	19	1.716666666666676	27.700000000000124	16.0	0.07947896863163777	6.8999999999999915	3.0	0.24155914383293675	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.25	0.05	0.04	13	1.7500000000000024	14.899999999999963	9.0	0.08239643020657494	9.399999999999983	4.0	0.23482277300427995	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.25	0.05	0.04	22	1.7238095238095354	31.800000000000182	19.0	0.11019573065499683	7.999999999999988	3.0	0.24154487885652218	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.25	0.05	0.04	25	1.7250000000000132	35.30000000000023	21.0	0.08304152747192453	9.599999999999982	4.0	0.23663843546696361	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.3	0.05	0.0	14	1.323076923076921	12.399999999999972	10.0	0.0773382834544673	8.399999999999986	4.0	0.26251406762122725	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.3	0.05	0.0	13	1.925000000000005	15.99999999999996	9.0	0.09207366031690906	12.199999999999973	4.0	0.2620689698637701	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.3	0.05	0.0	13	1.9166666666666714	15.99999999999996	9.0	0.09172871237547817	12.099999999999973	4.0	0.26109884649206955	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.3	0.05	0.0	8	1.9571428571428524	6.8999999999999915	4.0	0.08859794467864915	11.299999999999976	4.0	0.2522890860593078	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.3	0.05	0.0	19	1.7777777777777881	30.000000000000156	17.0	0.13720365729804565	5.099999999999998	2.0	0.23150782674442588	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.3	0.05	0.0	25	1.8625000000000151	37.80000000000027	21.0	0.08829485956111056	11.299999999999976	4.0	0.2514334055320357	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.3	0.05	0.02	17	1.3187500000000019	16.599999999999966	13.0	0.0692685917384362	8.199999999999987	4.0	0.2575990372543266	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.3	0.05	0.02	20	1.884210526315802	28.700000000000138	16.0	0.09242973331075881	12.399999999999972	4.0	0.26306425863279614	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.3	0.05	0.02	20	1.8684210526315912	28.700000000000138	16.0	0.08641104443453465	10.899999999999977	4.0	0.2461204296413614	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.3	0.05	0.02	12	1.9727272727272762	14.199999999999966	8.0	0.09876285096481113	14.899999999999963	4.0	0.28075583851597646	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.3	0.05	0.02	20	1.8368421052631698	30.100000000000158	17.0	0.12521918425711495	11.199999999999976	3.0	0.2740653493928992	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.3	0.05	0.02	25	1.8625000000000151	37.80000000000027	21.0	0.08829485956111056	11.299999999999976	4.0	0.2514334055320357	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.3	0.05	0.04	23	1.3863636363636438	21.10000000000003	16.0	0.018731580639508996	12.99999999999997	7.0	0.26398103767465814	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.3	0.05	0.04	21	1.875000000000013	30.500000000000163	17.0	0.08511181252914836	11.799999999999974	4.0	0.2582530130084877	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.3	0.05	0.04	20	1.8578947368421175	31.100000000000172	17.0	0.07896260795130926	9.89999999999998	3.0	0.26720586655785544	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.3	0.05	0.04	14	1.953846153846161	17.899999999999984	10.0	0.09940964197919264	15.299999999999962	4.0	0.2825374766151398	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.3	0.05	0.04	22	1.8380952380952513	33.90000000000021	19.0	0.11215836175701467	8.799999999999985	3.0	0.24577367874074368	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.3	0.05	0.04	25	1.8625000000000151	37.80000000000027	21.0	0.08829485956111056	11.299999999999976	4.0	0.2514334055320357	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.35	0.05	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828353084932	8.399999999999986	4.0	0.2625140672869363	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.35	0.05	0.0	13	2.0583333333333402	17.199999999999974	9.0	0.08852976660572151	12.199999999999973	4.0	0.25204122206454904	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.35	0.05	0.0	13	2.0500000000000065	17.199999999999974	9.0	0.08819975713340919	12.199999999999973	4.0	0.2511037672118785	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.35	0.05	0.0	8	2.0999999999999948	7.39999999999999	4.0	0.08662268525213902	11.799999999999974	4.0	0.24666350771832996	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.35	0.05	0.0	20	1.9315789473684344	31.900000000000183	17.0	0.13303310584330047	15.99999999999996	3.0	0.2905692858004494	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.35	0.05	0.0	25	2.0250000000000177	40.80000000000031	21.0	0.09483567527194602	14.199999999999966	4.0	0.2697236721223151	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.35	0.05	0.02	17	1.3125000000000018	16.599999999999966	13.0	0.06146788517435448	7.699999999999989	4.0	0.24788201437444457	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.35	0.05	0.02	20	2.021052631578962	31.00000000000017	16.0	0.08943350149916779	12.399999999999972	4.0	0.2545801608373469	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.35	0.05	0.02	20	2.000000000000014	30.90000000000017	16.0	0.08182005923402218	10.899999999999977	4.0	0.23310894607186494	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.35	0.05	0.02	12	2.1090909090909147	15.299999999999962	8.0	0.09531148009041131	14.299999999999965	4.0	0.2710625924476789	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.35	0.05	0.02	20	1.942105263157908	32.20000000000019	17.0	0.1223535797376533	10.899999999999977	3.0	0.2678425829496252	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.35	0.05	0.02	25	2.0250000000000177	40.80000000000031	21.0	0.09483567527194602	14.199999999999966	4.0	0.2697236721223151	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.35	0.05	0.04	23	1.4227272727272806	21.80000000000004	16.0	0.01925267628996419	12.599999999999971	7.0	0.2534796365484452	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.35	0.05	0.04	21	2.005000000000015	32.9000000000002	17.0	0.08365567010485764	11.199999999999976	4.0	0.23829429383088416	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.35	0.05	0.04	22	1.9952380952381108	34.900000000000226	18.0	0.08141563122479263	10.799999999999978	4.0	0.23196521336872974	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.35	0.05	0.04	14	2.0846153846153936	19.200000000000003	10.0	0.09528435843833065	14.299999999999965	4.0	0.27098811095402464	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.35	0.05	0.04	22	1.9666666666666817	36.300000000000246	19.0	0.11286069737031738	9.499999999999982	3.0	0.24725427702809466	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.35	0.05	0.04	25	2.0250000000000177	40.80000000000031	21.0	0.09483567527194602	14.199999999999966	4.0	0.2697236721223151	0.0	0.0	NaN	dead (regular)
growth (MAX)	0.4	0.05	0.0	14	1.323076923076921	12.399999999999972	10.0	0.07733828350525379	8.399999999999986	4.0	0.26251406766961827	0.0	0.0	NaN	dead (regular)
growth (MAX) + glucoseUptake (MIN)	0.4	0.05	0.0	13	2.2083333333333424	18.699999999999996	9.0	0.08432632689282517	12.299999999999972	4.0	0.24012793388638126	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MIN)	0.4	0.05	0.0	13	2.2083333333333424	18.699999999999996	9.0	0.08401402978887676	12.199999999999973	4.0	0.23925091530527864	0.0	0.0	NaN	dead (regular)
growth (MAX) + ATPProduction (MAX)	0.4	0.05	0.0	8	2.2571428571428513	8.099999999999987	4.0	0.08300970191842298	11.999999999999973	4.0	0.23641498062106173	0.0	0.0	NaN	dead (regular)
growth (MAX) + NADHProduction (MIN)	0.4	0.05	0.0	20	2.0421052631579095	36.300000000000246	18.0	0.16695774546040168	9.99999999999998	2.0	0.2811133177412674	0.0	0.0	NaN	dead (regular)
growth (MAX) + NGAM (MAX)	0.4	0.05	0.0	25	2.2250000000000205	42.20000000000033	20.0	0.07896044001474825	25.000000000000085	5.0	0.29088357054932246	0.0	0.0	NaN	dead (regular)
